Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-	24.0	-0.0012761944475949529	0.004936749708577235	0.008415276203984998	-0.010967665099174902	0.7960849008331345	0.9832982974358637
-	25.0	0.00128081232018436	0.004377400921829851	0.009874209812142567	-0.007312585171773848	0.7699113859412094	0.9832982974358637
-	26.0	0.0015943892338996886	0.00377092591348135	0.00899719876995763	-0.005808420302158253	0.6725541430008024	0.9832982974358637
-	27.0	-0.0001346751270890319	0.0036769724475427482	0.007083691746993122	-0.007353042001171186	0.9707924394560252	0.9832982974358637
-	28.0	-0.002683302426043495	0.0036062535148326203	0.004396234144432122	-0.009762838996519113	0.4570673063380757	0.9630442037235101
-	29.0	-0.005346561785362536	0.003819025585802356	0.002150673555155318	-0.01284379712588039	0.16193208541648224	0.7523613814735022
-	30.0	-0.0072014360552633385	0.004019747432682546	0.0006898419252511284	-0.015092714035777804	0.07361329128991642	0.5365778258314767
-	31.0	-0.005943481076490791	0.0039059881656275624	0.00172447292304625	-0.013611435076027831	0.12852194483067986	0.6692004713597468
-	32.0	-0.001289606961915578	0.004115661418723944	0.006789962432113582	-0.009369176355944739	0.7541083304550783	0.9832982974358637
-	33.0	0.0031591122594923386	0.004555822910029852	0.012102774918678397	-0.005784550399693721	0.4882585501181147	0.9721910344591048
-	34.0	0.0022932674483407715	0.0037890702341776463	0.009731696604979334	-0.005145161708297791	0.5452075388038893	0.9755548338072447
-	35.0	-0.0004034449513291823	0.0026306826533317946	0.004760921328794272	-0.005567811231452636	0.8781545475679232	0.9832982974358637
-	36.0	-0.0020339277324045698	0.0030940863441472613	0.004040159221134641	-0.008108014685943781	0.511151056662863	0.9735469295828667
-	37.0	-0.0036239908051131893	0.003931454811925103	0.004093957476037514	-0.011341939086263892	0.35693214958182595	0.9630442037235101
-	38.0	-0.0008490088659171323	0.00394726357901151	0.006899974045567248	-0.008597991777401512	0.8297571368094906	0.9832982974358637
-	39.0	0.0029281064190595394	0.0036165747368690714	0.010027904867564118	-0.00417169202944504	0.41840628406056324	0.9630442037235101
-	40.0	0.001638079859890412	0.00402684626579272	0.00954329375711303	-0.006267134037332205	0.6842783060348003	0.9832982974358637
-	41.0	-0.0030893096851987755	0.0038365736720376675	0.004442374791447133	-0.010620994161844685	0.42094401178558305	0.9630442037235101
-	42.0	-0.006779402058090069	0.003953925913853805	0.0009826598682130929	-0.014541463984393231	0.08683111913134361	0.5365778258314767
-	43.0	-0.006940445578404513	0.0036553189781221604	0.000235412767641492	-0.014116303924450516	0.057983681901307406	0.5365778258314767
-	44.0	-0.004024083022220013	0.0028051375131720037	0.0014827604451161883	-0.009530926489556214	0.15183438653149933	0.7278410275002031
-	45.0	-0.0027407706942019537	0.0026798933787769786	0.002520202529669598	-0.008001743918073505	0.3067713130796364	0.9630442037235101
-	46.0	-0.002972336584182213	0.0031252769118511187	0.0031629814402745404	-0.009107654608638965	0.3418781486665192	0.9630442037235101
-	47.0	-0.0019946829001283627	0.003036347718789964	0.003966055752171148	-0.007955421552427873	0.5114240111421914	0.9735469295828667
-	48.0	-0.0017142269376068152	0.002965923421600895	0.00410825981827182	-0.00753671369348545	0.5634548568572386	0.9805992757215518
-	49.0	-0.002608977268535384	0.003232513322790977	0.0037368595366484405	-0.00895481407371921	0.41986159771802967	0.9630442037235101
-	50.0	-0.0022002558184779893	0.003445197817358683	0.004563107833077612	-0.008963619470033591	0.5232490910709244	0.9755548338072447
-	51.0	-0.0006869703471133999	0.002491684971535688	0.00420452571813484	-0.00557846641236164	0.782850393303751	0.9832982974358637
-	52.0	-0.0002234953349727802	0.0031311909310075686	0.005923432664968053	-0.006370423334913613	0.9431166361613166	0.9832982974358637
-	53.0	-0.0016190606750939836	0.0036135940953206805	0.0054748863930906815	-0.008713007743278649	0.6542483633465234	0.9832982974358637
-	54.0	-0.0024859273580778414	0.0033965682220764974	0.004181970182514776	-0.009153824898670459	0.46446169136239956	0.9630442037235101
-	55.0	-0.0006031043613860853	0.0028575543985718908	0.005006640151473576	-0.006212848874245746	0.8329007309010142	0.9832982974358637
-	56.0	0.0016222477260100536	0.00207117963769898	0.00568823807549743	-0.002443742623477323	0.4337283010583538	0.9630442037235101
-	57.0	0.0018987085103658484	0.0019235172060652892	0.0056748186335917085	-0.0018774016128600122	0.32391033726594964	0.9630442037235101
-	58.0	0.0007306810600751527	0.0024128226341523546	0.0054673602775221625	-0.004005998157371857	0.7621013905681346	0.9832982974358637
-	59.0	-0.0011994673164664156	0.0027274790690642392	0.004154922699439964	-0.006553857332372796	0.6602291999702249	0.9832982974358637
-	60.0	-0.004097913518882186	0.002548949821340033	0.0009060007656413209	-0.009101827803405693	0.10832404985309733	0.6058122788080629
-	61.0	-0.004549765650284064	0.0026702115913050306	0.0006922009873357692	-0.009791732287903898	0.0888139942731197	0.5365778258314767
-	62.0	-0.0018805374910290358	0.003225837620955247	0.0044521940582194375	-0.00821326904027751	0.5600945629049494	0.9805992757215518
-	63.0	-0.0006411914604108034	0.0031392929515584775	0.0055216418414032855	-0.006804024762224892	0.8382157483818273	0.9832982974358637
-	64.0	-0.001534225560255645	0.002341742735655025	0.003062914731608954	-0.006131365852120244	0.5125627874293901	0.9735469295828667
-	65.0	-0.0029273038420068913	0.0021858087750900265	0.0013637181551070816	-0.007218325839120864	0.1809005116131753	0.7917674566257817
-	66.0	-0.001590184933632108	0.0021834243379986484	0.002696156108712884	-0.0058765259759771	0.4666578285112475	0.9630442037235101
-	67.0	0.00010710677970756765	0.002390404344027632	0.004799776028323289	-0.004585562468908154	0.9642730790938548	0.9832982974358637
-	68.0	0.00025291520615089696	0.0013738177743661752	0.0029498950870138142	-0.0024440646747120203	0.8539873561723853	0.9832982974358637
-	69.0	5.816098047010509e-05	0.00030443453065743457	0.0006558048744005411	-0.0005394829134603309	0.8485412379104322	0.9832982974358637
-	70.0	4.669760027008023e-06	2.4968050526514805e-05	5.368523441584858e-05	-4.4345714361832536e-05	0.8516880795487538	0.9832982974358637
-	71.0	1.392083313856915e-07	7.539014917398065e-07	1.6192133169907606e-06	-1.3407966542193776e-06	0.8535529788773704	0.9832982974358637
-	72.0	1.5381074842599207e-09	8.375065254878633e-09	1.7979431009676276e-08	-1.4903216041156435e-08	0.854335103178269	0.9832982974358637
-	73.0	6.272845957944195e-12	3.4227082498206666e-11	7.34649835184636e-11	-6.091929160257521e-11	0.8546345262496294	0.9832982974358637
-	74.0	9.488070051855146e-15	5.1458379727558415e-14	1.105074464324365e-13	-9.153130632872621e-14	0.8537624826262781	0.9832982974358637
-	75.0	7.892991815694472e-17	9.397420042682738e-17	2.6341328458322563e-16	-1.0555344826933618e-16	0.40122586703793583	0.9630442037235101
